index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,month,year,month_year
113047,406-3059248-8637109,2022-06-11,Shipped,Amazon,Amazon.in,Expedited,JNE3770,JNE3770-KR-S,kurta,S,B09K3THLSY,Shipped,1,INR,487.0,PUNE,MAHARASHTRA,411014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
21956,403-5914531-2093957,2022-04-17,Shipped,Amazon,Amazon.in,Expedited,JNE3671,JNE3671-TU-XXL,Top,XXL,B0986X16BT,Shipped,1,INR,574.0,LOHARDAGA,JHARKHAND,835302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
43027,171-5522163-5345147,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3364,PJNE3364-KR-5XL,kurta,5XL,B09QJ46ZS7,Shipped,1,INR,452.0,GWALIOR,MADHYA PRADESH,474020.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,4,2022,2022-04
53682,403-0145890-7148356,2022-05-28,Shipped,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-6XL,kurta,6XL,B09LD3PMBT,Shipped,1,INR,764.0,VARANASI,UTTAR PRADESH,221002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
2212,406-3632521-5060318,2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,kurta,XL,B098112V2V,Shipped,1,INR,458.0,Gurugram,HARYANA,122004.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,4,2022,2022-04
76660,408-2553867-3208327,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-L,kurta,L,B08WPR181B,Shipped,1,INR,471.0,KANCHEEPURAM,TAMIL NADU,631502.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
10565,403-9244677-0613921,2022-04-24,Shipped,Amazon,Amazon.in,Expedited,J0165,J0165-TP-XXL,Top,XXL,B08RDTDYC4,Shipped,1,INR,355.0,BENGALURU,KARNATAKA,560022.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
30502,404-6615959-0723530,2022-04-12,Shipped,Amazon,Amazon.in,Expedited,SET343,SET343-KR-NP-XXL,Set,XXL,B09NDLLL9H,Shipped,1,INR,916.0,NAGPUR,MAHARASHTRA,440022.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
51548,404-9932919-6662730,2022-05-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3630,JNE3630-KR-XS,kurta,XS,B09CTHW7LF,Shipped,1,INR,405.0,PUNE,MAHARASHTRA,411038.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,5,2022,2022-05
89323,408-7540412-4497937,2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-XL,kurta,XL,B07GRQVB2G,Shipped,1,INR,357.0,NEW DELHI,DELHI,110034.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
37628,408-7450445-2736300,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,JNE3806,JNE3806-KR-L,kurta,L,B09RKC8XLG,Shipped,1,INR,0.0,GURUGRAM,HARYANA,122004.0,IN,,False,,4,2022,2022-04
60386,405-9995055-0373150,2022-05-23,Cancelled,Merchant,Amazon.in,Standard,JNE3803,JNE3803-KR-XL,kurta,XL,B09K3X672H,,0,INR,463.81,NEW DELHI,DELHI,110075.0,IN,,False,Easy Ship,5,2022,2022-05
25826,405-6900393-3693944,2022-04-15,Shipped,Amazon,Amazon.in,Expedited,JNE3856,JNE3856-KR-XS,kurta,XS,B09QJ4R5KR,Shipped,1,INR,666.0,MADANGAD,MAHARASHTRA,415203.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
120104,403-0295649-8157903,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-L,Set,L,B09NDKQD88,Shipped,1,INR,666.0,COIMBATORE,TAMIL NADU,641018.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
120882,406-0590199-3528344,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,735.0,GHAZIABAD,UTTAR PRADESH,201005.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
19943,407-0126142-3562760,2022-04-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2171,JNE2171-KR-437-XL,kurta,XL,B079WYDLLS,Shipped,1,INR,495.0,HYDERABAD,TELANGANA,500032.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,4,2022,2022-04
88997,404-3701762-8241125,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-XS,Set,XS,B09QJ399Q3,Shipped,1,INR,771.0,PANCHKULA,HARYANA,134109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
38672,404-1036007-9963554,2022-04-07,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XL,Set,XL,B08QGMLJF7,Shipped,1,INR,1450.0,BISWANATH CHARIALI,ASSAM,784176.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
92378,404-3679548-8305918,2022-06-28,Shipped,Amazon,Amazon.in,Expedited,JNE3620,JNE3620-KR-L,kurta,L,B091Q8JYY5,Shipped,1,INR,339.0,BENGALURU,KARNATAKA,560066.0,IN,,False,,6,2022,2022-06
4503,171-7592130-3748313,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500049.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
56777,407-2331532-6956323,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,JNE3637,JNE3637-KR-XS,kurta,XS,B09TL2121W,Shipped,1,INR,499.0,GUNTUR,ANDHRA PRADESH,522001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
27766,402-4200167-4898715,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,JNE1233,JNE1233-BLUE-KR-031-XS,kurta,XS,B07JBQD2BK,Shipped,1,INR,376.0,DHANWAR,JHARKHAND,825412.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
120879,407-3144104-1807560,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0005,J0005-DR-XXL,Western Dress,XXL,B08B3GTC12,Shipped,1,INR,1249.0,NEW DELHI,DELHI,110063.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
75578,407-4971466-4785159,2022-05-10,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-L,kurta,L,B0783Q5HMF,Shipped,1,INR,359.0,NAVI MUMBAI,MAHARASHTRA,410218.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
2751,171-9463409-0530732,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-L,Set,L,B0928XJX1F,Shipped,1,INR,496.0,OSMANABAD,MAHARASHTRA,413501.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
100443,406-2933148-8593943,2022-06-21,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-M,Set,M,B09M6TQ7DJ,Shipped,1,INR,1613.0,HYDERABAD,TELANGANA,500028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
57479,403-7241992-0217922,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,J0382,J0382-SKD-S,Set,S,B09M6YB5VM,Shipped,1,INR,1338.0,HYDERABAD,TELANGANA,500019.0,IN,,False,,5,2022,2022-05
19846,402-7580808-5681111,2022-04-18,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,Shipped,1,INR,517.0,VISAKHAPATNAM,ANDHRA PRADESH,530014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
26819,405-0405685-7593955,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-L,Top,L,B08ZHKRV5F,Shipped,1,INR,339.0,HYDERABAD,TELANGANA,500018.0,IN,,False,,4,2022,2022-04
30134,405-6513430-0509918,2022-04-12,Shipped,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-L,Set,L,B0983D9C65,Shipped,1,INR,824.0,PITHORAGARH,UTTARAKHAND,262501.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
123810,171-8646452-3553920,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-M,kurta,M,B09K3WRM4Q,Shipped,1,INR,416.0,CHENNAI,TAMIL NADU,600044.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
74363,406-4474110-6797132,2022-05-11,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXL,kurta,XXL,B081WSWWL7,Shipped,1,INR,471.0,TALIPARAMBA,KERALA,670141.0,IN,,False,,5,2022,2022-05
34372,405-7314814-9316311,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,458.0,Mumbai,MAHARASHTRA,400051.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,4,2022,2022-04
74161,406-1929227-2140311,2022-05-11,Shipped,Amazon,Amazon.in,Expedited,J0213,J0213-TP-XS,Top,XS,B096K458G4,Shipped,1,INR,599.0,CHENNAI,TAMIL NADU,600077.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
12823,403-0736385-1331568,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XL,Set,XL,B09NQ51CH7,Shipped,1,INR,635.0,BENGALURU,KARNATAKA,560004.0,IN,,False,,4,2022,2022-04
92082,403-6588697-6293113,2022-06-28,Shipped,Amazon,Amazon.in,Expedited,MEN5003,MEN5003-KR-XL,kurta,XL,B08YZ1YZ95,Shipped,1,INR,633.0,BHUBANESWAR,ODISHA,751021.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
53633,402-4453358-0227501,2022-05-28,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XS,Top,XS,B099S9DRFV,Shipped,1,INR,518.0,VISAKHAPATNAM,ANDHRA PRADESH,530043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,5,2022,2022-05
634,406-7955475-7819507,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,458.0,BENGALURU,KARNATAKA,560076.0,IN,,False,,4,2022,2022-04
115732,407-2252614-9960322,2022-06-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET267,SET267-KR-NP-XXL,Set,XXL,B09BQFKTLT,Shipped,1,INR,852.0,HYDERABAD,TELANGANA,500047.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-ATCR5763CN6Q6,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,6,2022,2022-06
107509,407-9229124-9857960,2022-06-15,Cancelled,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXL,kurta,XXL,B08RP77NWN,Unshipped,1,INR,540.0,BENGALURU,KARNATAKA,560105.0,IN,,False,,6,2022,2022-06
46268,402-5278235-5729169,2022-04-02,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,kurta,M,B082W84Q2J,Shipped,1,INR,426.0,MADURAI,TAMIL NADU,625009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
33937,408-1044877-5921151,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,JNE3348,JNE3348-KR-L,kurta,L,B07ZYSFZ4M,Shipped,1,INR,419.0,PUNE,MAHARASHTRA,412308.0,IN,,False,,4,2022,2022-04
115504,403-2449516-5254754,2022-06-09,Shipped,Amazon,Amazon.in,Expedited,SET263,SET263-KR-NP-XL,Set,XL,B0943DX5X9,Shipped,1,INR,614.0,KOLKATA,WEST BENGAL,700082.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,6,2022,2022-06
13117,405-8280784-4704316,2022-04-22,Cancelled,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,,0,INR,570.48,PUNE,MAHARASHTRA,411041.0,IN,,False,Easy Ship,4,2022,2022-04
24753,404-3010519-7881934,2022-04-15,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-L,kurta,L,B09K3XK9ZZ,Shipped,1,INR,406.0,PALAKKAD,KERALA,678004.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,False,,4,2022,2022-04
47032,408-2901862-3408315,2022-04-02,Shipped,Amazon,Amazon.in,Expedited,SET097,SET097-KR-PP-L,Set,L,B07TGHN4G4,Shipped,1,INR,958.0,GOPESHWAR,UTTARAKHAND,246401.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
60483,402-9413616-7955519,2022-05-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,641.0,CHENNAI,TAMIL NADU,600091.0,IN,,False,,5,2022,2022-05
84285,404-4055487-8125105,2022-05-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XL,Western Dress,XL,B09SDXG1CP,Shipped,1,INR,724.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2,Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC,Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6,Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2,Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI,Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4,Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I,Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY,Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,5,2022,2022-05
27473,405-1903132-5567557,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XL,Set,XL,B09RPQV7SV,Shipped,1,INR,1115.0,Kodinhi p o,KERALA,676309.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-LMLYJV5SYVNDA,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,4,2022,2022-04
6490,405-8124395-6491563,2022-04-26,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500060.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,4,2022,2022-04
36987,405-4102937-0163538,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,SET383,SET383-KR-NP-L,Set,L,B09K3PDMBM,Shipped,1,INR,631.0,PUNE,MAHARASHTRA,411057.0,IN,,False,,4,2022,2022-04
